1)  a, an indefinite article	1.	a, belirsiz bir makale	
		 	 	
				
2)	abandon v.	2.	v terk.	
		 	 	
				
3)	abandoned adj.	3.	Terk edilmiş sıf.	
		 	 	
				
4)	ability n.	4.	yetenek n.	
		 	 	
				
5)	able adj.	5.	mümkün sıf.	
		 	 	
				
6)	unable adj.	6.	yapamaz sıf.	
		 	 	
				
7)	about adv., prep.	7.	hakkında adv., hazırlık.	
		 	 	
				
8)	above prep., adv.	8.	prep üstünde., adv.	
		 	 	
				
9)	abroad adv.	9.	Yurt dışında adv.	
		 	 	
			
10) absence n.	10.	yokluğu n.	
			
1816)	literature n.	1816. edebiyat n.	
		 	
			
1817)	litre (BrE) (NAmE liter) n.	1817. litre (BRE) (isim litre)	
(abbr. l)	 	
 	n. (kısalt. l)	
		 	
			
1818)	little adj., det., pron., adv.	1818. küçük adj., det., zam., adv	
		 	
		.	
			
1819)	a little det., pron.	1819. Biraz det., zam.	
		 	
			
1820)	live /la?v/ adj., adv.	1820. canlı / la? v / adj., adv.	
		 	
			
1821)	live /l?v/ v.	1821. / l yaşıyor? v / v.	
		 	
			
1822)	living adj.	1822. adj yaşıyorum.	
		 	
			
1823)	lively adj.	1823. canlı sıf.	
		 	
			
1824)	load n., v.	1824. Yük n., v.	
		 	
			
1825)	unload v.	1825. v boşaltın.	
		 	
			
1826)	loan n.	1826. kredi n.	
		 	
			
1827)	local adj.	1827. Yerel sıf.	
		 	
			
1828)	locally adv.	1828. Yerel adv.	
		 	
			


1829)	locate v.	1829. v bulun.	
		 	
			
1830)	located adj.	1830. yer sıf.	
		 	
			
1831)	location n.	1831. Konumu n.	
		 	
			
1832)	lock v., n.	1832. v kilitleyin., n.	
		 	
			
1833)	logic n.	1833. mantık n.	
		 	
			
1834)	logical adj.	1834. Mantıksal sıf.	
		 	
			
1835)	lonely adj.	1835. yalnız sıf.	
		 	
			
1836)	long adj., adv.	1836. Uzun adj., adv.	
		 	
			
1837)	look v., n.	1837. v bak., n.	
		 	
			
1838)	look after (especially BrE)	1838. bakmak (özellikle BRE)	
		 	
			
1839)	look at	1839. bak	
		 	
			
1840)	look for	1840. aramak	
		 	
			
1841)	look forward to	1841. beklemek	
		 	
			
1842)	loose adj.	1842. gevşek sıf.	
		 	
			
1843)	loosely adv.	1843. gevşek adv.	
		 	
			
1844)	lord n.	1844. Lord n.	
		 	
			
1845)	lorry n. (BrE)	1845. Kamyon n. (BRE)	
		 	
			
1846)	lose v.	1846. v kaybedersiniz.	
		 	
			
1847)	lost adj.	1847. kayıp sıf.	
		 	
			
1848)	loss n.	1848. kayıp n.	
		 	
			
1849)	lot: a lot (of) (also lots (of))	1849. lot: () a lot (() ayrıca bir	
pron., det., adv.	 	
 	sürü) pron, det, adv...	
		 	
			
1850)	loud adj., adv.	1850. yüksek sesle adj., adv.	
		 	
			
1851)	loudly adv.	1851. yüksek sesle adv.	
		 	
			
1852)	love n., v.	1852. n seviyorum., v.	
		 	
			
1853)	lovely adj.	1853. güzel sıf.	
		 	
			
1854)	lover n.	1854. sevgilisi n.	
		 	
			


1855)	low adj., adv.	1855. Düşük adj., adv.	
		 	
			
1856)	loyal adj.	1856. Sadık sıf.	
		 	
			
1857)	luck n.	1857. şans n.	
		 	
			
1858)	lucky adj.	1858. Şanslı sıf.	
		 	
			
1859)	unlucky adj.	1859. şanssız sıf.	
		 	
			
1860)	luggage n. (especially BrE)	1860. bagaj n. (özellikle BRE)	
		 	
			
1861)	lump n.	1861. götürü n.	
		 	
			
1862)	lunch n.	1862. öğle n.	
		 	
			
1863)	lung n.	1863. Akciğer n.	
		 	
			
1864)	machine n.	1864. Makine n.	
		 	
			
1865)	machinery n.	1865. Makine n.	
		 	
			
1866)	mad adj.	1866. deli sıf.	
		 	
			
1867)	magazine n.	1867. dergi n.	
		 	
			
1868)	magic n., adj.	1868. Sihirli n., sıf.	
		 	
			
1869)	mail n., v.	1869. posta n., v.	
		 	
			
1870)	main adj.	1870. Ana sıf.	
		 	
			
1871)	mainly adv.	1871. ağırlıklı olarak adv.	
		 	
			
1872)	maintain v.	1872. v korumak.	
		 	
			
1873)	major adj.	1873. büyük sıf.	
		 	
			
1874)	majority n.	1874. çoğunluk n.	
		 	
			
1875)	make v., n.	1875. v olun., n.	
		 	
			
1876)	make sth up	1876. sth makyaj	
		 	
			
1877)	make-up n.	1877. makyaj n.	
		 	
			
1878)	male adj., n.	1878. erkek adj., n.	
		 	
			
1879)	mall n. (especially NAmE)	1879. alışveriş	
		 	
		merkezi n. (özellikle isim)	
			
1880)	man n.	1880. Adam n.	
		 	
			


1881)	manage v.	1881. v yönetmek.	
		 	
			
1882)	management n.	1882. Yönetim n.	
		 	
			
1883)	manager n.	1883. müdür n.	
		 	
			
1884)	manner n.	1884. şekilde n.	
		 	
			
1885)	manufacture v., n.	1885. v üretmekteyiz., n.	
		 	
			
1886)	manufacturing n.	1886. İmalat n.	
		 	
			
1887)	manufacturer n.	1887. Üretici n.	
		 	
			
1888)	many det., pron.	1888. Birçok det., zam.	
		 	
			
1889)	map n.	1889. Harita n.	
		 	
			
1890)	March n. (abbr. Mar.)	1890. Mart n. (Kısalt. Mart)	
		 	
			
1891)	march v., n.	1891. mart v. n.	
		 	
			
1892)	mark n., v.	1892. mark n., v.	
		 	
			
1893)	market n.	1893. Pazar n.	
		 	
			
1894)	marketing n.	1894. pazarlama n.	
		 	
			
1895)	marriage n.	1895. evlilik n.	
		 	
			
1896)	marry v.	1896. v evlenmek.	
		 	
			
1897)	married adj.	1897. evli sıf.	
		 	
			
1898)	mass n., adj.	1898. Kitle n., sıf.	
		 	
			
1899)	massive adj.	1899. masif sıf.	
		 	
			
1900)	master n.	1900. usta n.	
		 	
			
1901)	match n., v.	1901. Maç n., v.	
		 	
			
1902)	matching adj.	1902. adj bulundu.	
		 	
			
1903)	mate n., v.	1903. dostum n., v.	
		 	
			
1904)	material n., adj.	1904. materyal n., sıf.	
		 	
			
1905)	mathematics (also maths BrE,	1905. matematik (aynı	
math NAmE) n.	 	
 	zamanda matematik bre, matem	
		 	
		atik adı) n.	
			


1906)	matter n., v.	1906. mesele n., v.	
		 	
			
1907)	maximum adj., n.	1907. Maksimum adj., n.	
		 	
			
1908)	may modal v.	1908. v modal olabilir.	
		 	
			
1909)	May n.	1909. N May.	
		 	
			
1910)	maybe adv.	1910. Belki adv.	
		 	
			
1911)	mayor n.	1911. Belediye başkanı n.	
		 	
			
1912)	me pron.	1912. Beni zam.	
		 	
			
1913)	meal n.	1913. Yemek n.	
		 	
			
1914)	mean v.	1914. v demek.	
		 	
			
1915)	meaning n.	1915. n anlam.	
		 	
			
1916)	means n.	1916. n anlamına gelir.	
		 	
			
1917)	by means of	1917. vasıtasıyla	
		 	
			
1918)	meanwhile adv.	1918. Bu arada adv.	
		 	
			
1919)	measure v., n.	1919. v ölçün., n.	
		 	
			
1920)	measurement n.	1920. Ölçüm n.	
		 	
			
1921)	meat n.	1921. Et n.	
		 	
			
1922)	media n.	1922. Medya n.	
		 	
			
1923)	medical adj.	1923. Tıbbi sıf.	
		 	
			
1924)	medicine n.	1924. tıp n.	
		 	
			
1925)	medium adj., n.	1925. orta adj., n.	
		 	
			
1926)	meet v.	1926. v buluşuyor.	
		 	
			
1927)	meeting n.	1927. n toplantı.	
		 	
			
1928)	melt v.	1928. v eritin.	
		 	
			
1929)	member n.	1929. Üye n.	
		 	
			
1930)	membership n.	1930. üyelik n.	
		 	
			
1931)	memory n.	1931. Hafıza n.	
		 	
			


1932)	in memory of	1932. anısına	
		 	
			
1933)	mental adj.	1933. Zihinsel sıf.	
		 	
			
1934)	mentally adv.	1934. Zihinsel adv.	
		 	
			
1935)	mention v.	1935. v söz.	
		 	
			
1936)	menu n.	1936. Menü n.	
		 	
			
1937)	mere adj.	1937. sadece sıf.	
		 	
			
1938)	merely adv.	1938. sadece adv.	
		 	
			
1939)	mess n.	1939. karışıklık n.	
		 	
			
1940)	message n.	1940. mesajı n.	
		 	
			
1941)	metal n.	1941. Metal n.	
		 	
			
1942)	method n.	1942. yöntem n.	
		 	
			
1943)	metre (BrE) (NAmE meter) n.	1943. metre (BRE) (isim metre)	
		 	
		n.	
			
1944)	mg abbr.  milligram	1944. mg kısalt.  miligram	
		 	
			
1945)	mid- combining form	1945. orta birleştirerek formu	
		 	
			
1946)	midday n.	1946. öğle n.	
		 	
			
1947)	middle n., adj.	1947. Orta n., sıf.	
		 	
			
1948)	midnight n.	1948. Gece yarısı n.	
		 	
			
1949)	might modal v.	1949. v modal olabilir.	
		 	
			
1950)	mild adj.	1950. Hafif sıf.	
		 	
			
1951)	mile n.	1951. mil n.	
		 	
			
1952)	military adj.	1952. Askeri sıf.	
		 	
			
1953)	milk n.	1953. Süt n.	
		 	
			
1954)	milligram (BrE also	1954. miligram (BRE	
milligramme) n. (abbr. mg)	 	
 	da miligram) n. (kısalt. mg)	
		 	
			
1955)	millimetre (NAmE millimeter)	1955. milimetre (isim milimetre	
n. (abbr. mm)	 	
 	) n. (kısalt. mm)	
		 	
			
1956)	mind n., v.	1956. n zihin., v.	
		 	
			
 

1957)	mine pron., n.	1957. maden zam., n.	
		 	
			
1958)	mineral n., adj.	1958. Mineral n., sıf.	
		 	
			
1959)	minimum adj., n.	1959. Asgari adj., n.	
		 	
			
1960)	minister n.	1960. Bakan n.	
		 	
			
1961)	ministry n.	1961. Bakanlık n.	
		 	
			
1962)	minor adj.	1962. küçük sıf.	
		 	
			
1963)	minority n.	1963. Azınlık n.	
		 	
			
1964)	minute n.	1964. dakika: n.	
		 	
			
1965)	mirror n.	1965. Ayna n.	
		 	
			
1966)	miss v., n.	1966. v özledim., n.	
		 	
			
1967)	Miss n.	1967. Bayan n.	
		 	
			
1968)	missing adj.	1968. Eksik sıf.	
		 	
			
1969)	mistake n., v.	1969. hata n., v.	
		 	
			
1970)	mistaken adj.	1970. yanlış sıf.	
		 	
			
1971)	mix v., n.	1971. v karıştırın., n.	
		 	
			
1972)	mixed adj.	1972. Karışık sıf.	
		 	
			
1973)	mixture n.	1973. Karışım, n.	
		 	
			
1974)	mm abbr.  millimetre	1974. mm kısalt.  milimetre	
		 	
			
1975)	mobile adj.	1975. Mobil sıf.	
		 	
			
1976)	mobile phone (also mobile) n.	1976. Cep	
(BrE)		 	
 		telefonu (mobil) n. (BRE)	
		 	
			
1977)	model n.	1977. Model n.	
		 	
			
1978)	modern adj.	1978. Modern sıf.	
		 	
			
1979)	mom (NAmE)  mum	1979. anne (name)  anne	
		 	
			
1980)	moment n.	1980. an n.	
		 	
			
1981)	Monday n. (abbr. Mon.)	1981. Pazartesi n. (Kısalt. Pzt)	
		 	
			
1982)	money n.	1982. Para n.	
		 	
			
  

1983)	monitor n., v.	1983. n izlenmesi., v.	
		 	
			
1984)	month n.	1984. Ay n.	
		 	
			
1985)	mood n.	1985. ruh n.	
		 	
			
1986)	moon n.	1986. Ay n.	
		 	
			
1987)	moral adj.	1987. ahlaki sıf.	
		 	
			
1988)	morally adv.	1988. ahlaki adv.	
		 	
			
1989)	more det., pron., adv.	1989. Daha	
		 	
		fazla det., zam., adv.	
			
1990)	moreover adv.	1990. üstelik adv.	
		 	
			
1991)	morning n.	1991. Sabah n.	
		 	
			
1992)	most det., pron., adv.	1992. En det., zam., adv.	
		 	
			
1993)	mostly adv.	1993. Çoğunlukla adv.	
		 	
			
1994)	mother n.	1994. anne n.	
		 	
			
1995)	motion n.	1995. Hareket n.	
		 	
			
1996)	motor n.	1996. Motor n.	
		 	
			
1997)	motorcycle (BrE also	1997. motosiklet (BRE	
motorbike) n.	 	
 	da motosiklet) n.	
		 	
			
1998)	mount v., n.	1998. v monte edin. n.	
		 	
			
1999)	mountain n.	1999. Dağ n.	
		 	
			
2000)	mouse n.	2000. fare n.	
		 	
			
2001)	mouth n.	2001. Ağız n.	
		 	
			
2002)	move v., n.	2002. v hareket ettirin., n.	
		 	
			
2003)	moving adj.	2003. adj hareketli.	
		 	
			
2004)	movement n.	2004. Hareket n.	
		 	
			
2005)	movie n. (especially NAmE)	2005. Film n. (özellikle isim)	
		 	
			
2006)	movie theater n. (NAmE)	2006. sinema n. (isim)	
		 	
			
2007)	Mr (BrE) (also Mr. NAmE,	2007. Mr (BRE) (ayrıca Sayın a	
BrE) abbr.	 	
 	dı, BRE) kısalt.	
		 	
			


2008)	Mrs (BrE) (also Mrs. NAmE,	2008. Mrs (BRE) (ayrıca bayan	
BrE) abbr.	 	
 	adı, BRE) kısalt.	
		 	

2009)	Ms (BrE) (also Ms. NAmE,	2009. Ms (BRE) (ayrıca Sayın a	
BrE) abbr.	 	
 	dı, BRE) kısalt.	
		 	

2010)	much det., pron., adv.	2010. çok det., zam., adv.	
		 	
			
2011)	mud n.	2011. çamur n.	
		 	
			
2012)	multiply v.	2012. v çarpın.	
		 	
			
2013)	mum (BrE) (NAmE mom) n.	2013. mum (BRE) (isim annesi)	
		 	
		n.	
			
2014)	murder n., v.	2014. Cinayet n., v.	
		 	
			
2015)	muscle n.	2015. kas n.	
		 	
			
2016)	museum n.	2016. müze n.	
		 	
			
2017)	music n.	2017. Müzik n.	
		 	
			
2018)	musical adj.	2018. müzikal sıf.	
		 	
			
2019)	musician n.	2019. müzisyen n.	
		 	
			
2020)	must modal v.	2020. v modal gerekir.	
		 	
			
2021)	my det.	2021. Benim det.	
		 	
			
2022)	myself pron.	2022. Kendimi zam.	
		 	
			
2023)	mysterious adj.	2023. Gizemli sıf.	
		 	
			
2024)	mystery n.	2024. gizem n.	
		 	
			
2025)	nail n.	2025. Tırnak n.	
		 	
			
2026)	naked adj.	2026. Çıplak sıf.	
		 	
			
2027)	name n., v.	2027. n ad., v.	
		 	
			
2028)	narrow adj.	2028. Dar sıf.	
		 	
			
2029)	nation n.	2029. ulus n.	
		 	
			
2030)	national adj.	2030. Ulusal sıf.	
		 	
			
2031)	natural adj.	2031. Doğal sıf.	
		 	
			
2032)	naturally adv.	2032. Doğal adv.	
		 	


2033)	nature n.	2033. doğa n.	
		 	
			
2034)	navy n.	2034. lacivert n.	
		 	
			
2035)	near adj., adv., prep.	2035. yakın adj., adv., hazırlık.	
		 	
			
2036)	nearby adj., adv.	2036. Yakındaki adj., adv.	
		 	
			
2037)	nearly adv.	2037. Neredeyse adv.	
		 	
			
2038)	neat adj.	2038. temiz sıf.	
		 	
			
2039)	neatly adv.	2039. düzgünce adv.	
		 	
			
2040)	necessary adj.	2040. Gerekli sıf.	
		 	
			
2041)	necessarily adv.	2041. mutlaka adv.	
		 	
			
2042)	unnecessary adj.	2042. Gereksiz sıf.	
		 	
			
2043)	neck n.	2043. Boyun n.	
		 	
			
2044)	need v., modal v., n.	2044. v gerekiyor., modal v. n.	
		 	
			
2045)	needle n.	2045. İğne n.	
		 	
			
2046)	negative adj.	2046.Negatif sıf.	
		 	
			
2047)	neighbour (BrE) (NAmE	2047.Komşu (BRE) (isim komşu	
neighbor) n.	 	
 	) n.	
		 	
			
2048)	neighbourhood (BrE) (NAmE	2048.Mahalle (BRE) (isim mah	
neighborhood) n.	alle) n.	
			
2049)	neither det., pron., adv.	 ne det., zam., adv.	
			
2050)	nephew n.	 yeğeni n.	
			
2051)	nerve n.	 Sinir n.	
			
2052)	nervous adj.	 Sinir sıf.	
			
2053)	nervously adv.	 endişeyle adv.	
			
2054)	nest n., v.	 yuva n., v.	
			
2055)	net n.	 Net n.	
			
2056)	network n.	 Ağ n.	
			
2057)	never adv.	 zarf olmadı.	
			


2058)	nevertheless adv.	 yine adv.
		
2059)	new adj.	 Yeni sıf.
		
2060)	newly adv.	 Yeni adv.
		
2061)	news n.	 Haber n.
		
2062)	newspaper n.	 Gazete n.
		
2063)	next adj., adv., n.	 Bir sonraki adj., adv., n.
		
2064)	next to prep.	 hazırlık yanındaki.
		
2065)	nice adj.	 güzel sıf.
		
2066)	nicely adv.	 güzel adv.
		
2067)	niece n.	 yeğenin n.
		
2068)	night n.	 gece n.
		
2069)	no exclamation, det.	 ünlem, det.
		
2070)	No. (also no.) abbr.  number	
		(No. ayrıca no.) Kısalt.  numara
2071)	nobody (also no one) pron.	 kimse (ayrıca kimse) zam.
		
2072)	noise n.	 Gürültü n.
		
2073)	noisy adj.	 Gürültülü sıf.
		
2074)	noisily adv.	 gürültüyle adv.
		
2075)	non- prefix	 olmayan öneki
		
2076)	none pron.	 hiçbiri zam.
		
2077)	nonsense n.	 saçmalık n.
		
2078)	no one  nobody	 hiç kimse  kimse
		
2079)	nor conj., adv.	 ne conj., adv.
		
2080)	normal adj., n.	 Normal adj., n.
		
2081)	normally adv.	 Normalde adv.
		
2082)	north n., adj., adv.	 kuzey n., adj., adv.
		
2083)	northern adj.	 kuzey sıf.
		
  

2084)	nose n.	 Burun n.
		
2085)	not adv.	 adv değil.
		
2086)	note n., v.	 n not edin. v.
		
2087)	nothing pron.	 hiçbir zam.
		
2088)	notice n., v.	 n dikkat edin. v.
		
2089)	take notice of	 dikkate almak
		
2090)	noticeable adj.	 farkedilir sıf.
		
2091)	novel n.	 yeni bir n.
		
2092)	November n. (abbr. Nov.)	 Kasım n. (Kısalt. Kasım)
		
2093)	now adv.	 zarf şimdi.
		
2094)	nowhere adv.	 hiçbir adv.
		
2095)	nuclear adj.	 Nükleer sıf.
		
2096)	number (abbr. No., no.) n.	
		numarası (kısalt. Hayır, hayır.)
		n.
2097)	nurse n.	 Hemşire n.
		
2098)	nut n.	 fındık n.
		
2099)	obey v.	 v uyun.
		
2100)	object n., v.	 Nesne n., v.
		
2101)	objective n., adj.	 objektif n., sıf.
		
2102)	observation n.	 Gözlem n.
		
2103)	observe v.	 v gözlemleyin.
		
2104)	obtain v.	 v edinin.
		
2105)	obvious adj.	 bariz sıf.
		
2106)	obviously adv.	 Açıkçası adv.
		
2107)	occasion n.	 fırsat n.
		
2108)	occasionally adv.	 bazen adv.
		
2109)	occupy v.	 v işgal.
		


2110)	occupied adj.	 işgal sıf.
		
2111)	occur v.	 v meydana gelir.
		
2112)	ocean n.	 Okyanus n.
		
2113)	o’clock adv.	 O'Connell € ™ clock adv.
		
2114)	October n. (abbr. Oct.)	 Ekim n. (Kısalt. Ekim)
		
2115)	odd adj.	 garip sıf.
		
2116)	oddly adv.	 işin garibi adv.
		
2117)	of prep.	 hazırlık.
		
2118)	off adv., prep.	 adv kapatır., hazırlık.
		
2119)	offence (BrE) (NAmE offense)	 suç (BRE) (isim suç) n.
n.		
		
2120)	offend v.	 v rencide.
		
2121)	offensive adj.	 saldırgan sıf.
		
2122)	offer v., n.	 v sunuyoruz., n.
		
2123)	office n.	 ofis n.
		
2124)	officer n.	 subay n.
		
2125)	official adj., n.	 Resmi adj., n.
		
2126)	officially adv.	 resmen adv.
		
2127)	often adv.	 genellikle adv.
		
2128)	oh exclamation	 oh ünlem
		
2129)	oil n.	 Yağ n.
		
2130)	OK (also okay) exclamation,	
adj., adv.	Tamam (ayrıca tamam) ünlem,
		adj., Adv.
2131)	old adj.	 Eski sıf.
		
2132)	old-fashioned adj.	 Eski moda adj.
		
2133)	on prep., adv.	 prep üzerinde., adv.
		
2134)	once adv., conj.	 Bir kez adv., conj.
		


2135)	one number, det., pron.	 tek sayı, det., zam.
		
2136)	one another  each other	 bir başka  birbirini
		
2137)	onion n.	 soğan n.
		
2138)	only adj., adv.	 Sadece adj., adv.
		
2139)	onto prep.	 hazırlık üzerine.
		
2140)	open adj., v.	 Açık adj., v.
		
2141)	openly adv.	 açıkça adv.
		
2142)	opening n.	 n açılış.
		
2143)	operate v.	 v işletmek.
		
2144)	operation n.	 operasyon n.
		
2145)	opinion n.	 görüş n.
		
2146)	opponent n.	 Rakibin n.
		
2147)	opportunity n.	 fırsat n.
		
2148)	oppose v.	 v karşı çıkıyorlar.
		
2149)	opposing adj.	 adj karşı.
		
2150)	opposed to	 karşıt
		
2151)	opposite adj., adv., n., prep.	 ters adj., adv., n., hazırlık.
		
2152)	opposition n.	 Muhalefet n.
		
2153)	option n.	 opsiyon n.
		
2154)	or conj.	 veya conj.
		
2155)	orange n., adj.	 Turuncu n., sıf.
		
2156)	order n., v.	 Sipariş n., v.
		
2157)	in order to	 amacıyla
		
2158)	ordinary adj.	 Sıradan sıf.
		
2159)	organ n.	 Organ n.
		
2160)	organization (BrE also -	 Organizasyon (BRE ayrıca -
isation) n.	isation) n.
		
 

2161)	organize (BrE also -ise) v.	 düzenlemek (BRE da -ise) v.
		
2162)	organized adj.	 örgütlü sıf.
		
2163)	origin n.	 kökeni n.
		
2164)	original adj., n.	 Özgün adj., n.
		
2165)	originally adv.	 Başlangıçta adv.
		
2166)	other adj., pron.	 Diğer adj., zam.
		
2167)	otherwise adv.	 Aksi takdirde adv.
		
2168)	ought to modal v.	 v modal gerekirdi.
		
2169)	our det.	 Bizim det.
		
2170)	ours pron.	 bizimki zam.
		
2171)	ourselves pron.	 Kendimizi zam.
		
2172)	out (of) adv., prep.	 çıkış (bir) adv., hazırlık.
		
2173)	outdoors adv.	 açık havada adv.
		
2174)	outdoor adj.	 Açık sıf.
		
2175)	outer adj.	 Dış sıf.
		
2176)	outline v., n.	 v özetlemektedir., n.
		
2177)	output n.	 çıkış n.
		
2178)	outside n., adj., prep., adv.	 dış n., adj., hazırlık., adv.
		
2179)	outstanding adj.	 olağanüstü sıf.
		
2180)	oven n.	 Fırın n.
		
2181)	over adv., prep.	 adv bitti., hazırlık.
		
2182)	overall adj., adv.	 Genel adj., adv.
		
2183)	overcome v.	 v üstesinden.
		
2184)	owe v.	 v borçluyum.
		
2185)	own adj., pron., v.	 Kendi adj., zam., v.
		
2186)	owner n.	 Sahibi n.
		
2187)	p abbr.  page, penny	 p kısalt.  sayfa, kuruş
		
 

2188)	pace n.	 pace n.
		
2189)	pack v., n.	 v paketi., n.
		
2190)	package n., v.	 Paket n., v.
		
2191)	packaging n.	 Ambalaj n.
		
2192)	packet n.	 paket n.
		
2193)	page n. (abbr. p)	 Sayfanın n. (kısalt. p)
		
2194)	pain n.	 Ağrı n.
		
2195)	painful adj.	 ağrılı sıf.
		
2196)	paint n., v.	 n boyayın., v.
		
2197)	painting n.	 boyama n.
		
2198)	painter n.	 ressam n.
		
2199)	pair n.	 çifti n.
		
2200)	palace n.	 saray n.
		
2201)	pale adj.	 soluk sıf.
		
2202)	pan n.	 pan n.
		
2203)	panel n.	 Panel n.
		
2204)	pants n.	 pantolon n.
		
2205)	paper n.	 Kağıt n.
		
2206)	parallel adj.	 Paralel sıf.
		
2207)	parent n.	 üst: n.
		
2208)	park n., v.	 Park n., v.
		
2209)	parliament n.	 Parlamento n.
		
2210)	part n.	 bölüm n.
		
2211)	take part (in)	 yer almak)
		
2212)	particular adj.	 Özellikle sıf.
		
2213)	particularly adv.	 Özellikle adv.
		


2214)	partly adv.	 kısmen adv.
		
2215)	partner n.	 ortak n.
		
2216)	partnership n.	 ortaklık n.
		
2217)	party n.	 Parti n.
		
2218)	pass v.	 v geçmektedir.
		
2219)	passing n., adj.	 n geçen., adj.
		
2220)	passage n.	 geçit n.
		
2221)	passenger n.	 Yolcu n.
		
2222)	passport n.	 pasaport n.
			
2223)	past adj., n., prep., adv.		
		Geçtiğimiz adj., n., hazırlık., ad
		v.	
2224)	path n.		yol n.
		
2225)	patience n.	 sabır n.
		
2226)	patient n., adj.	 Hasta n., sıf.
		
2227)	pattern n.	 Desen n.
		
2228)	pause v., n.	 v duraklatmak., n.
		
2229)	pay v., n.	 v öderler., n.
		
2230)	payment n.	 Ödeme n.
		
2231)	peace n.	 Barış n.
		
2232)	peaceful adj.	 Huzurlu sıf.
		
2233)	peak n.	 pik n.
		
2234)	pen n.	 kalem n.
		
2235)	pence n.	 peni n.
			
2236)	penny		kuruş
		
2237)	pencil n.	 kalem n.
		
2238)	penny n. (abbr. p)	 kuruş n. (kısalt. p)
		
2239)	pension n.	 Emeklilik n.
			
 

2240)	people n.	 n insanlar.
		
2241)	pepper n.	 Biber n.
		
2242)	per prep.	 hazırlık başına.
		
2243)	per cent (NAmE usually	 yüzde (adı genellikle yüzde)
percent) n., adj., adv.	n., adj., adv.
		
2244)	perfect adj.	 Mükemmel sıf.
		
2245)	perfectly adv.	 mükemmel adv.
		
2246)	perform v.	 v gerçekleştirin.
		
2247)	performance n.	 Performans n.
		
2248)	performer n.	 icracı n.
		
2249)	perhaps adv.	 belki adv.
		
2250)	period n.	 Dönem n.
		
2251)	permanent adj.	 Kalıcı sıf.
		
2252)	permanently adv.	 kalıcı adv.
		
2253)	permission n.	 izin n.
		
2254)	permit v.	 izin v.
		
2255)	person n.	 kişi n.
		
2256)	personal adj.	 Kişisel sıf.
		
2257)	personally adv.	 Şahsen adv.
		
2258)	personality n.	 Kişilik n.
		
2259)	persuade v.	 v ikna.
		
2260)	pet n.	 n pet.
		
2261)	petrol n. (BrE)	 benzin n. (BRE)
		
2262)	phase n.	 Faz n.
		
2263)	philosophy n.	 Felsefe n.
		
2264)	phone  telephone	 telefon  telefon
		
2265)	photocopy n., v.	 fotokopi n., v.
		
 

2266)	photograph n., v. (also photo	 fotoğraf n., h. (aynı zamanda
n.)		fotoğraf n.)
		
2267)	photographer n.	 fotoğrafçı n.
		
2268)	photography n.	 fotoğrafçılık n.
		
2269)	phrase n.	 ifade n.
		
2270)	physical adj.	 Fiziksel sıf.
		
2271)	physically adv.	 Fiziksel adv.
		
2272)	physics n.	 fizik n.
		
2273)	piano n.	 piyano n.
		
2274)	pick v.	 v seçin.
		
2275)	pick sth up	 sth pick up
		
2276)	picture n.	 resim n.
		
2277)	piece n.	 parça n.
		
2278)	pig n.	 Domuz n.
		
2279)	pile n., v.	 kazık n., v.
		
2280)	pill n.	 hap n.
		
2281)	pilot n.	 Pilot n.
		
2282)	pin n., v.	 pin n., v.
		
2283)	pink adj., n.	 Pembe adj., n.
		
2284)	pint n. (abbr. pt)	 bira bardağı n. (kısalt. nk)
		
2285)	pipe n.	 Boru n.
		
2286)	pitch n.	 Saha n.
		
2287)	pity n.	 yazık n.
		
2288)	place n., v.	 n yerleştirin., v.
		
2289)	take place	 meydana gelmek
		
2290)	plain adj.	 Düz sıf.
		
2291)	plan n., v.	 Plan n., v.
		


2292)	planning n.	 planlama n.
		
2293)	plane n.	 düzlem n.
		
2294)	planet n.	 gezegen n.
		
2295)	plant n., v.	 Bitki n., v.
		
2296)	plastic n., adj.	 Plastik n., sıf.
		
2297)	plate n.	 Plaka n.
		
2298)	platform n.	 Platform n.
		
2299)	play v., n.	 v oynarlar., n.
		
2300)	player n.	 Oyuncu n.
		
2301)	pleasant adj.	 Hoş sıf.
		
2302)	pleasantly adv.	 hoş adv.
		
2303)	unpleasant adj.	 tatsız sıf.
		
2304)	please exclamation, v.	 ünlem lütfen, v.
		
2305)	pleasing adj.	 hoş sıf.
		
2306)	pleased adj.	 memnun sıf.
		
2307)	pleasure n.	 zevk n.
		
2308)	plenty pron., adv., n., det.	 bol zam., adv., n., det.
		
2309)	plot n., v.	 arsa n., v.
		
2310)	plug n.	 n takın.
		
2311)	plus prep., n., adj., conj.	 artı hazırlık., n., adj., conj.
		
2312)	p.m. (NAmE also P.M.) abbr.	 pm (adı da PM) kısalt.
		
2313)	pocket n.	 Cep n.
		
2314)	poem n.	 şiir n.
		
2315)	poetry n.	 şiir n.
		
2316)	point n., v.	 nokta n., v.
		
2317)	pointed adj.	 Sivri sıf.
		


2318)	poison n., v.	 Zehir n., v.
		
2319)	poisonous adj.	 zehirli sıf.
		
2320)	pole n.	 kutup n.
		
2321)	police n.	 Polis n.
		
2322)	policy n.	 Politika n.
		
2323)	polish n., v.	 lehçe n., v.
		
2324)	polite adj.	 Kibar sıf.
		
2325)	politely adv.	 kibarca adv.
		
